case_id,src_node_id,dst_node_id,score,count,rationale,provenance
NEG_00040,NEG_00040_N000139,NEG_00040_N000138,0.67,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000139,NEG_00040_N000140,0.67,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000139,NEG_00040_N000141,0.67,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000139,NEG_00040_N000142,0.67,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000139,NEG_00040_N000143,0.67,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000139,NEG_00040_N000144,0.67,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000139,NEG_00040_N000145,0.67,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000140,NEG_00040_N000141,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000140,NEG_00040_N000142,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000141,NEG_00040_N000140,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000141,NEG_00040_N000142,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000142,NEG_00040_N000140,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000142,NEG_00040_N000141,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000143,NEG_00040_N000144,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000144,NEG_00040_N000143,0.57,1,same_sentence|type_prior,negative
NEG_00040,NEG_00040_N000138,NEG_00040_N000140,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000138,NEG_00040_N000141,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000138,NEG_00040_N000142,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000138,NEG_00040_N000143,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000138,NEG_00040_N000144,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000138,NEG_00040_N000145,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000140,NEG_00040_N000138,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000140,NEG_00040_N000143,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000140,NEG_00040_N000144,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000140,NEG_00040_N000145,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000141,NEG_00040_N000138,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000141,NEG_00040_N000143,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000141,NEG_00040_N000144,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000141,NEG_00040_N000145,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000142,NEG_00040_N000138,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000142,NEG_00040_N000143,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000142,NEG_00040_N000144,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000142,NEG_00040_N000145,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000143,NEG_00040_N000138,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000143,NEG_00040_N000140,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000143,NEG_00040_N000141,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000143,NEG_00040_N000142,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000143,NEG_00040_N000145,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000144,NEG_00040_N000138,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000144,NEG_00040_N000140,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000144,NEG_00040_N000141,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000144,NEG_00040_N000142,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000144,NEG_00040_N000145,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000145,NEG_00040_N000138,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000145,NEG_00040_N000140,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000145,NEG_00040_N000141,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000145,NEG_00040_N000142,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000145,NEG_00040_N000143,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000145,NEG_00040_N000144,0.42,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000138,NEG_00040_N000139,0.37,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000140,NEG_00040_N000139,0.37,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000141,NEG_00040_N000139,0.37,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000142,NEG_00040_N000139,0.37,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000143,NEG_00040_N000139,0.37,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000144,NEG_00040_N000139,0.37,1,same_section|type_prior,negative
NEG_00040,NEG_00040_N000145,NEG_00040_N000139,0.37,1,same_section|type_prior,negative
NEG_00043,NEG_00043_N000148,NEG_00043_N000149,0.42,1,same_section|type_prior,negative
NEG_00043,NEG_00043_N000149,NEG_00043_N000148,0.42,1,same_section|type_prior,negative
NEG_00044,NEG_00044_N000150,NEG_00044_N000151,0.26,1,same_section|type_prior,negative
NEG_00044,NEG_00044_N000151,NEG_00044_N000150,0.26,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000152,NEG_00045_N000153,0.92,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000152,NEG_00045_N000154,0.92,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000158,NEG_00045_N000159,0.92,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000152,NEG_00045_N000155,0.77,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000152,NEG_00045_N000156,0.77,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000152,NEG_00045_N000159,0.77,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000158,NEG_00045_N000153,0.77,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000158,NEG_00045_N000154,0.77,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000158,NEG_00045_N000155,0.77,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000158,NEG_00045_N000156,0.77,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000157,NEG_00045_N000153,0.583,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000157,NEG_00045_N000154,0.583,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000157,NEG_00045_N000155,0.583,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000157,NEG_00045_N000156,0.583,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000157,NEG_00045_N000159,0.583,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000153,NEG_00045_N000154,0.57,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000154,NEG_00045_N000153,0.57,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000155,NEG_00045_N000156,0.57,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000156,NEG_00045_N000155,0.57,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000153,NEG_00045_N000152,0.47,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000154,NEG_00045_N000152,0.47,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000159,NEG_00045_N000158,0.47,1,same_sentence|type_prior,negative
NEG_00045,NEG_00045_N000152,NEG_00045_N000158,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000153,NEG_00045_N000155,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000153,NEG_00045_N000156,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000153,NEG_00045_N000159,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000154,NEG_00045_N000155,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000154,NEG_00045_N000156,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000154,NEG_00045_N000159,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000155,NEG_00045_N000153,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000155,NEG_00045_N000154,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000155,NEG_00045_N000159,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000156,NEG_00045_N000153,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000156,NEG_00045_N000154,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000156,NEG_00045_N000159,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000158,NEG_00045_N000152,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000159,NEG_00045_N000153,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000159,NEG_00045_N000154,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000159,NEG_00045_N000155,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000159,NEG_00045_N000156,0.42,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000152,NEG_00045_N000157,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000153,NEG_00045_N000158,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000154,NEG_00045_N000158,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000155,NEG_00045_N000152,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000155,NEG_00045_N000158,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000156,NEG_00045_N000152,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000156,NEG_00045_N000158,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000157,NEG_00045_N000152,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000157,NEG_00045_N000158,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000158,NEG_00045_N000157,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000159,NEG_00045_N000152,0.32,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000153,NEG_00045_N000157,0.245,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000154,NEG_00045_N000157,0.245,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000155,NEG_00045_N000157,0.245,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000156,NEG_00045_N000157,0.245,1,same_section|type_prior,negative
NEG_00045,NEG_00045_N000159,NEG_00045_N000157,0.245,1,same_section|type_prior,negative
NEG_00046,NEG_00046_N000160,NEG_00046_N000161,0.32,1,same_section|type_prior,negative
NEG_00046,NEG_00046_N000161,NEG_00046_N000160,0.32,1,same_section|type_prior,negative
NEG_00047,NEG_00047_N000163,NEG_00047_N000162,0.77,1,same_section|type_prior,negative
NEG_00047,NEG_00047_N000162,NEG_00047_N000163,0.32,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000169,NEG_00051_N000170,0.82,1,same_sentence|type_prior,negative
NEG_00051,NEG_00051_N000169,NEG_00051_N000167,0.67,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000169,NEG_00051_N000168,0.67,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000170,NEG_00051_N000169,0.52,1,same_sentence|type_prior,negative
NEG_00051,NEG_00051_N000167,NEG_00051_N000168,0.42,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000167,NEG_00051_N000170,0.42,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000168,NEG_00051_N000167,0.42,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000168,NEG_00051_N000170,0.42,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000170,NEG_00051_N000167,0.42,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000170,NEG_00051_N000168,0.42,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000167,NEG_00051_N000169,0.37,1,same_section|type_prior,negative
NEG_00051,NEG_00051_N000168,NEG_00051_N000169,0.37,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000174,NEG_00052_N000171,0.77,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000172,NEG_00052_N000171,0.47,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000173,NEG_00052_N000171,0.47,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000171,NEG_00052_N000174,0.32,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000172,NEG_00052_N000174,0.26,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000173,NEG_00052_N000174,0.26,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000174,NEG_00052_N000172,0.26,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000174,NEG_00052_N000173,0.26,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000172,NEG_00052_N000173,0.218,1,same_sentence|type_prior,negative
NEG_00052,NEG_00052_N000173,NEG_00052_N000172,0.218,1,same_sentence|type_prior,negative
NEG_00052,NEG_00052_N000171,NEG_00052_N000172,0.2,1,same_section|type_prior,negative
NEG_00052,NEG_00052_N000171,NEG_00052_N000173,0.2,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000178,NEG_00053_N000175,0.77,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000176,NEG_00053_N000175,0.47,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000177,NEG_00053_N000175,0.47,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000175,NEG_00053_N000178,0.32,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000176,NEG_00053_N000178,0.26,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000177,NEG_00053_N000178,0.26,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000178,NEG_00053_N000176,0.26,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000178,NEG_00053_N000177,0.26,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000176,NEG_00053_N000177,0.218,1,same_sentence|type_prior,negative
NEG_00053,NEG_00053_N000177,NEG_00053_N000176,0.218,1,same_sentence|type_prior,negative
NEG_00053,NEG_00053_N000175,NEG_00053_N000176,0.2,1,same_section|type_prior,negative
NEG_00053,NEG_00053_N000175,NEG_00053_N000177,0.2,1,same_section|type_prior,negative
NEG_00054,NEG_00054_N000179,NEG_00054_N000180,0.42,1,same_section|type_prior,negative
NEG_00054,NEG_00054_N000180,NEG_00054_N000179,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000183,NEG_00055_N000184,0.57,1,same_sentence|type_prior,negative
NEG_00055,NEG_00055_N000184,NEG_00055_N000183,0.57,1,same_sentence|type_prior,negative
NEG_00055,NEG_00055_N000185,NEG_00055_N000186,0.57,1,same_sentence|type_prior,negative
NEG_00055,NEG_00055_N000186,NEG_00055_N000185,0.57,1,same_sentence|type_prior,negative
NEG_00055,NEG_00055_N000182,NEG_00055_N000183,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000182,NEG_00055_N000184,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000182,NEG_00055_N000185,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000182,NEG_00055_N000186,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000183,NEG_00055_N000182,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000183,NEG_00055_N000185,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000183,NEG_00055_N000186,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000184,NEG_00055_N000182,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000184,NEG_00055_N000185,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000184,NEG_00055_N000186,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000185,NEG_00055_N000182,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000185,NEG_00055_N000183,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000185,NEG_00055_N000184,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000186,NEG_00055_N000182,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000186,NEG_00055_N000183,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000186,NEG_00055_N000184,0.42,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000181,NEG_00055_N000182,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000181,NEG_00055_N000183,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000181,NEG_00055_N000184,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000181,NEG_00055_N000185,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000181,NEG_00055_N000186,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000182,NEG_00055_N000181,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000183,NEG_00055_N000181,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000184,NEG_00055_N000181,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000185,NEG_00055_N000181,0.32,1,same_section|type_prior,negative
NEG_00055,NEG_00055_N000186,NEG_00055_N000181,0.32,1,same_section|type_prior,negative
NEG_00056,NEG_00056_N000188,NEG_00056_N000187,0.67,1,same_section|type_prior,negative
NEG_00056,NEG_00056_N000187,NEG_00056_N000188,0.37,1,same_section|type_prior,negative
NEG_00058,NEG_00058_N000190,NEG_00058_N000191,0.42,1,same_section|type_prior,negative
NEG_00058,NEG_00058_N000191,NEG_00058_N000190,0.42,1,same_section|type_prior,negative
NEG_00060,NEG_00060_N000194,NEG_00060_N000195,0.57,1,same_sentence|type_prior,negative
NEG_00060,NEG_00060_N000194,NEG_00060_N000196,0.57,1,same_sentence|type_prior,negative
NEG_00060,NEG_00060_N000195,NEG_00060_N000194,0.57,1,same_sentence|type_prior,negative
NEG_00060,NEG_00060_N000195,NEG_00060_N000196,0.57,1,same_sentence|type_prior,negative
NEG_00060,NEG_00060_N000196,NEG_00060_N000194,0.57,1,same_sentence|type_prior,negative
NEG_00060,NEG_00060_N000196,NEG_00060_N000195,0.57,1,same_sentence|type_prior,negative
NEG_00060,NEG_00060_N000193,NEG_00060_N000194,0.42,1,same_section|type_prior,negative
NEG_00060,NEG_00060_N000193,NEG_00060_N000195,0.42,1,same_section|type_prior,negative
NEG_00060,NEG_00060_N000193,NEG_00060_N000196,0.42,1,same_section|type_prior,negative
NEG_00060,NEG_00060_N000194,NEG_00060_N000193,0.42,1,same_section|type_prior,negative
NEG_00060,NEG_00060_N000195,NEG_00060_N000193,0.42,1,same_section|type_prior,negative
NEG_00060,NEG_00060_N000196,NEG_00060_N000193,0.42,1,same_section|type_prior,negative
NEG_00061,NEG_00061_N000198,NEG_00061_N000199,0.82,1,same_sentence|type_prior,negative
NEG_00061,NEG_00061_N000198,NEG_00061_N000197,0.67,1,same_section|type_prior,negative
NEG_00061,NEG_00061_N000199,NEG_00061_N000198,0.52,1,same_sentence|type_prior,negative
NEG_00061,NEG_00061_N000197,NEG_00061_N000199,0.42,1,same_section|type_prior,negative
NEG_00061,NEG_00061_N000199,NEG_00061_N000197,0.42,1,same_section|type_prior,negative
NEG_00061,NEG_00061_N000197,NEG_00061_N000198,0.37,1,same_section|type_prior,negative
NEG_00065,NEG_00065_N000203,NEG_00065_N000204,0.42,1,same_section|type_prior,negative
NEG_00065,NEG_00065_N000203,NEG_00065_N000205,0.42,1,same_section|type_prior,negative
NEG_00065,NEG_00065_N000204,NEG_00065_N000203,0.42,1,same_section|type_prior,negative
NEG_00065,NEG_00065_N000204,NEG_00065_N000205,0.42,1,same_section|type_prior,negative
NEG_00065,NEG_00065_N000205,NEG_00065_N000203,0.42,1,same_section|type_prior,negative
NEG_00065,NEG_00065_N000205,NEG_00065_N000204,0.42,1,same_section|type_prior,negative
NEG_00066,NEG_00066_N000206,NEG_00066_N000207,0.42,1,same_section|type_prior,negative
NEG_00066,NEG_00066_N000206,NEG_00066_N000208,0.42,1,same_section|type_prior,negative
NEG_00066,NEG_00066_N000207,NEG_00066_N000206,0.42,1,same_section|type_prior,negative
NEG_00066,NEG_00066_N000207,NEG_00066_N000208,0.42,1,same_section|type_prior,negative
NEG_00066,NEG_00066_N000208,NEG_00066_N000206,0.42,1,same_section|type_prior,negative
NEG_00066,NEG_00066_N000208,NEG_00066_N000207,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000210,NEG_00067_N000211,0.57,1,same_sentence|type_prior,negative
NEG_00067,NEG_00067_N000211,NEG_00067_N000210,0.57,1,same_sentence|type_prior,negative
NEG_00067,NEG_00067_N000209,NEG_00067_N000210,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000209,NEG_00067_N000211,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000209,NEG_00067_N000212,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000210,NEG_00067_N000209,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000210,NEG_00067_N000212,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000211,NEG_00067_N000209,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000211,NEG_00067_N000212,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000212,NEG_00067_N000209,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000212,NEG_00067_N000210,0.42,1,same_section|type_prior,negative
NEG_00067,NEG_00067_N000212,NEG_00067_N000211,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000216,NEG_00068_N000217,0.82,1,same_sentence|type_prior,negative
NEG_00068,NEG_00068_N000216,NEG_00068_N000213,0.67,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000216,NEG_00068_N000214,0.67,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000216,NEG_00068_N000215,0.67,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000217,NEG_00068_N000216,0.52,1,same_sentence|type_prior,negative
NEG_00068,NEG_00068_N000213,NEG_00068_N000214,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000213,NEG_00068_N000215,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000213,NEG_00068_N000217,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000214,NEG_00068_N000213,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000214,NEG_00068_N000215,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000214,NEG_00068_N000217,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000215,NEG_00068_N000213,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000215,NEG_00068_N000214,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000215,NEG_00068_N000217,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000217,NEG_00068_N000213,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000217,NEG_00068_N000214,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000217,NEG_00068_N000215,0.42,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000213,NEG_00068_N000216,0.37,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000214,NEG_00068_N000216,0.37,1,same_section|type_prior,negative
NEG_00068,NEG_00068_N000215,NEG_00068_N000216,0.37,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000220,NEG_00069_N000221,0.57,1,same_sentence|type_prior,negative
NEG_00069,NEG_00069_N000221,NEG_00069_N000220,0.57,1,same_sentence|type_prior,negative
NEG_00069,NEG_00069_N000222,NEG_00069_N000223,0.57,1,same_sentence|type_prior,negative
NEG_00069,NEG_00069_N000223,NEG_00069_N000222,0.57,1,same_sentence|type_prior,negative
NEG_00069,NEG_00069_N000218,NEG_00069_N000219,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000218,NEG_00069_N000220,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000218,NEG_00069_N000221,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000218,NEG_00069_N000222,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000218,NEG_00069_N000223,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000219,NEG_00069_N000218,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000219,NEG_00069_N000220,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000219,NEG_00069_N000221,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000219,NEG_00069_N000222,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000219,NEG_00069_N000223,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000220,NEG_00069_N000218,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000220,NEG_00069_N000219,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000220,NEG_00069_N000222,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000220,NEG_00069_N000223,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000221,NEG_00069_N000218,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000221,NEG_00069_N000219,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000221,NEG_00069_N000222,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000221,NEG_00069_N000223,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000222,NEG_00069_N000218,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000222,NEG_00069_N000219,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000222,NEG_00069_N000220,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000222,NEG_00069_N000221,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000223,NEG_00069_N000218,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000223,NEG_00069_N000219,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000223,NEG_00069_N000220,0.42,1,same_section|type_prior,negative
NEG_00069,NEG_00069_N000223,NEG_00069_N000221,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000225,NEG_00070_N000224,0.77,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000225,NEG_00070_N000228,0.77,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000225,NEG_00070_N000229,0.77,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000225,NEG_00070_N000230,0.77,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000228,NEG_00070_N000229,0.57,1,same_sentence|type_prior,negative
NEG_00070,NEG_00070_N000229,NEG_00070_N000228,0.57,1,same_sentence|type_prior,negative
NEG_00070,NEG_00070_N000226,NEG_00070_N000224,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000226,NEG_00070_N000228,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000226,NEG_00070_N000229,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000226,NEG_00070_N000230,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000227,NEG_00070_N000224,0.47,1,same_section|type_prior,negative
