case_id,node_id,label,type,source,polarity,section,sent_text,paragraph_id,provenance,match_how
CASE_00018,CASE_00018_N001092,weapon_sharp,narrative,uncertain,0,facts,"At page 980F he said: “Accordingly, in the appeal of English, I consider that the direction of the trial judge was defective (although this does not constitute a criticism of the judge, who charged the jury in conformity with the principle stated with Hyde ) because in accordance with the principle stated by Lord Parker CJ in Reg. v Anderson at page 120B, he did not qualify his direction on foresight of really serious injury by stating that if the jury considered that the use of the knife by Weddle was the use of a weapon and an action on Weddle’s part which English did not foresee as a possibility, then English should not be convicted of murder.",1,real,synonym
CASE_00018,CASE_00018_N001093,location_public_space,narrative,uncertain,0,facts,"At page 980F he said: “Accordingly, in the appeal of English, I consider that the direction of the trial judge was defective (although this does not constitute a criticism of the judge, who charged the jury in conformity with the principle stated with Hyde ) because in accordance with the principle stated by Lord Parker CJ in Reg. v Anderson at page 120B, he did not qualify his direction on foresight of really serious injury by stating that if the jury considered that the use of the knife by Weddle was the use of a weapon and an action on Weddle’s part which English did not foresee as a possibility, then English should not be convicted of murder.",1,real,synonym
CASE_00018,CASE_00018_N001094,murder,legal_facts,uncertain,0,facts,"At page 980F he said: “Accordingly, in the appeal of English, I consider that the direction of the trial judge was defective (although this does not constitute a criticism of the judge, who charged the jury in conformity with the principle stated with Hyde ) because in accordance with the principle stated by Lord Parker CJ in Reg. v Anderson at page 120B, he did not qualify his direction on foresight of really serious injury by stating that if the jury considered that the use of the knife by Weddle was the use of a weapon and an action on Weddle’s part which English did not foresee as a possibility, then English should not be convicted of murder.",1,real,synonym
CASE_00018,CASE_00018_N001095,weapon_sharp,narrative,uncertain,0,facts,"As the unforeseen use of the knife would take the killing outside the scope of the joint venture the jury should also have been directed, as the Court of Criminal Appeal held in Reg. v Anderson, that English should not be found guilty of manslaughter.",1,real,synonym
CASE_00018,CASE_00018_N001096,location_public_space,narrative,uncertain,0,facts,"As the unforeseen use of the knife would take the killing outside the scope of the joint venture the jury should also have been directed, as the Court of Criminal Appeal held in Reg. v Anderson, that English should not be found guilty of manslaughter.",1,real,synonym
CASE_00018,CASE_00018_N001097,weapon_sharp,narrative,uncertain,0,facts,On the evidence the jury could have found that English did not know that Weddle had a knife.,1,real,synonym
CASE_00018,CASE_00018_N001098,murder,legal_facts,uncertain,1,facts,Therefore the judge’s direction made the conviction of English unsafe and in my opinion his appeal should be allowed and the conviction for murder quashed.” .,1,real,synonym
CASE_00018,CASE_00018_N001099,weapon_sharp,narrative,uncertain,0,facts,"Whilst the jury were, as we have said, carefully directed to consider whether the actions of any of the accused went so outside the common purpose that they were not foreseen by the others, the jury’s attention was not specifically focused on the use of the knife by Abdul Tahid and whether on the evidence they were sure that the others were aware that he might use it.",1,real,synonym
CASE_00018,CASE_00018_N001100,location_public_space,narrative,uncertain,0,facts,"Whilst the jury were, as we have said, carefully directed to consider whether the actions of any of the accused went so outside the common purpose that they were not foreseen by the others, the jury’s attention was not specifically focused on the use of the knife by Abdul Tahid and whether on the evidence they were sure that the others were aware that he might use it.",1,real,synonym
CASE_00018,CASE_00018_N001101,weapon_sharp,narrative,uncertain,-1,facts,"As we have said, there was evidence from which the jury could conclude that those of the accused who took part after the shout of “Stab him” must have been aware that one of them had a knife and might use it with intent to do serious harm.",1,real,synonym
CASE_00018,CASE_00018_N001102,weapon_sharp,narrative,uncertain,1,facts,Lord Hutton stressed the lethal nature of a knife as a weapon; it was for the jury to say whether its use in this attack was so different from the concerted actions of hitting the deceased with clubs and kicking him with the shod foot that Tahid’s actions went beyond the common purpose.,1,real,synonym
CASE_00018,CASE_00018_N001103,weapon_sharp,narrative,uncertain,-1,facts,"It was also for the jury to say in each case whether those taking part were aware, whether from the shout or otherwise, that one of their number might use a knife.",1,real,synonym
CASE_00018,CASE_00018_N001104,weapon_sharp,narrative,uncertain,0,facts,If the actions of Tahid did in fact go outside the common purpose of the attack then those who took part aware that a knife might be used were guilty of murder as secondary parties; if they were not aware that a knife might be used they were entitled to be acquitted.,1,real,synonym
CASE_00018,CASE_00018_N001105,location_public_space,narrative,uncertain,0,facts,If the actions of Tahid did in fact go outside the common purpose of the attack then those who took part aware that a knife might be used were guilty of murder as secondary parties; if they were not aware that a knife might be used they were entitled to be acquitted.,1,real,synonym
CASE_00018,CASE_00018_N001106,murder,legal_facts,uncertain,0,facts,If the actions of Tahid did in fact go outside the common purpose of the attack then those who took part aware that a knife might be used were guilty of murder as secondary parties; if they were not aware that a knife might be used they were entitled to be acquitted.,1,real,synonym
CASE_00018,CASE_00018_N001107,weapon_sharp,narrative,uncertain,0,facts,"If, however, the use of the knife did not go outside the common purpose of the attack which from the actions of those taking part was plainly to cause Sharp really serious harm, it is difficult to discern the basis for the verdict of manslaughter or the basis on which the participation of those accused was found by the jury to be different from the participation of the appellant.",1,real,synonym
CASE_00018,CASE_00018_N001108,location_public_space,narrative,uncertain,0,facts,"If, however, the use of the knife did not go outside the common purpose of the attack which from the actions of those taking part was plainly to cause Sharp really serious harm, it is difficult to discern the basis for the verdict of manslaughter or the basis on which the participation of those accused was found by the jury to be different from the participation of the appellant.",1,real,synonym
CASE_00018,CASE_00018_N001109,weapon_sharp,narrative,uncertain,0,facts,"It is true that each of those accused convicted of manslaughter gave evidence that they did not know that any of their number had a knife and therefore that it might be used with intent to do serious harm but equally there was no evidence that before the attack began and the shout of “Stab him”, the appellant knew that Tahid had a knife.",1,real,synonym
CASE_00018,CASE_00018_N001110,murder,legal_facts,uncertain,1,facts,In the circumstances of this case we think that it would be unsafe to allow the conviction of the appellant for murder to stand.,1,real,synonym
CASE_00018,CASE_00018_N001111,murder,legal_facts,uncertain,-1,facts,"We think, however, that as there was evidence from which the jury directed in accordance with Reg. v English could have concluded that the appellant was guilty of murder that there should be a retrial.",1,real,synonym
CASE_00018,CASE_00018_N001112,weapon_sharp,narrative,uncertain,-1,facts,"Equally however, as Tahid had used a lethal weapon, the jury could have concluded that his actions were so outside the common purpose of the attack in which the others joined that they could only be liable for murder if they were aware that Tahid was carrying a knife or could foresee his actions in using a knife in the course of the concerted attack.",1,real,synonym
CASE_00018,CASE_00018_N001113,location_public_space,narrative,uncertain,-1,facts,"Equally however, as Tahid had used a lethal weapon, the jury could have concluded that his actions were so outside the common purpose of the attack in which the others joined that they could only be liable for murder if they were aware that Tahid was carrying a knife or could foresee his actions in using a knife in the course of the concerted attack.",1,real,synonym
CASE_00018,CASE_00018_N001114,murder,legal_facts,uncertain,-1,facts,"Equally however, as Tahid had used a lethal weapon, the jury could have concluded that his actions were so outside the common purpose of the attack in which the others joined that they could only be liable for murder if they were aware that Tahid was carrying a knife or could foresee his actions in using a knife in the course of the concerted attack.",1,real,synonym
CASE_00018,CASE_00018_N001115,joint_enterprise_presence,narrative,uncertain,0,facts,"I thought that is what you were submitting, but, of course, it is possible that the other four may not either renew or seek to have it referred, bearing in mind the risks involved, so that it may be that within 28 days the Court will be in a position to know whether he will stand his retrial alone or with others.",1,real,synonym
CASE_00018,CASE_00018_N001116,confession_or_admission,evidence,uncertain,1,facts,"There has been an application made that you should be admitted to bail, but there is an objection to bail on behalf of the Crown and, within 28 days, we have directed that this matter should, if possible, come back to the Court.",1,real,synonym
CASE_00019,CASE_00019_N001117,murder,legal_facts,uncertain,1,facts,"On 4 November 2021 in the Crown Court at Woolwich following a retrial, the applicant Sheldon Pommell was convicted of attempted murder.",1,real,synonym
CASE_00019,CASE_00019_N001118,weapon_firearm,narrative,uncertain,1,facts,The jury were unable to agree a verdict on a second offence of possession of a firearm with intent to endanger life.,1,real,synonym
CASE_00019,CASE_00019_N001119,location_public_space,narrative,uncertain,1,facts,"On the evening of 24 August 2019 (a Saturday) a private event was taking place at a nightclub in Rupert Street, Soho, London.",1,real,synonym
CASE_00019,CASE_00019_N001120,assault_method_stabbing,narrative,uncertain,1,facts,During the course of that fight an individual was stabbed.,1,real,synonym
CASE_00019,CASE_00019_N001121,assault_method_shooting,narrative,uncertain,1,facts,Outside the venue Palmer ran down the street and shot the victim twice in the back.,1,real,synonym
CASE_00019,CASE_00019_N001122,location_public_space,narrative,uncertain,1,facts,Outside the venue Palmer ran down the street and shot the victim twice in the back.,1,real,synonym
CASE_00019,CASE_00019_N001123,murder,legal_facts,uncertain,1,facts,Palmer was charged with attempted murder.,1,real,synonym
CASE_00019,CASE_00019_N001124,weapon_firearm,narrative,uncertain,1,facts,The prosecution also alleged that Pommell had had the gun in his possession at some stage during the night.,1,real,synonym
CASE_00019,CASE_00019_N001125,murder,legal_facts,uncertain,1,facts,"First, Pommell and Palmer were charged with attempted murder.",1,real,synonym
CASE_00019,CASE_00019_N001126,weapon_firearm,narrative,uncertain,1,facts,"Secondly, Pommell and Palmer were charged with possession of a firearm, a .22 Beretta pistol.",1,real,synonym
CASE_00019,CASE_00019_N001127,weapon_firearm,narrative,uncertain,1,facts,"Thirdly, Pommell, Palmer and a third man, Roberts, were charged with transfer of a prohibited firearm.",1,real,synonym
CASE_00019,CASE_00019_N001128,murder,legal_facts,uncertain,1,facts,On 10 October 2020 Palmer changed his plea and pleaded guilty to attempted murder.,1,real,synonym
CASE_00019,CASE_00019_N001129,weapon_firearm,narrative,uncertain,1,facts,On 14 January 2021 he pleaded guilty to possession of a firearm with intent to endanger life.,1,real,synonym
CASE_00019,CASE_00019_N001130,weapon_firearm,narrative,uncertain,0,facts,At the earlier trial Pommell pleaded not guilty to attempted murder and possession of a firearm.,1,real,synonym
CASE_00019,CASE_00019_N001131,murder,legal_facts,uncertain,0,facts,At the earlier trial Pommell pleaded not guilty to attempted murder and possession of a firearm.,1,real,synonym
CASE_00019,CASE_00019_N001132,weapon_firearm,narrative,uncertain,1,facts,"In relation to the third count, transfer of a prohibited weapon, this was an allegation that in the evening of 24 August 2019 Pommell, Palmer and Roberts had been together at a house in Coleridge Drive and Roberts had handed the Beretta pistol to the others.",1,real,synonym
CASE_00019,CASE_00019_N001133,weapon_firearm,narrative,uncertain,0,facts,Roberts had never been at the nightclub so any transfer of the gun from him to the other two must have happened before Palmer and Pommell got to the nightclub.,1,real,synonym
CASE_00019,CASE_00019_N001134,weapon_firearm,narrative,uncertain,1,facts,"Turning to the retrial, which is the subject matter of this application, Pommell was charged with attempted murder and possession of a firearm with intent to endanger life.",1,real,synonym
CASE_00019,CASE_00019_N001135,murder,legal_facts,uncertain,1,facts,"Turning to the retrial, which is the subject matter of this application, Pommell was charged with attempted murder and possession of a firearm with intent to endanger life.",1,real,synonym
CASE_00019,CASE_00019_N001136,murder,legal_facts,prosecution_case,0,facts,"As indicated, the prosecution case was that Palmer was the shooter, that he did not act alone and Pommell was a secondary party as he encouraged or assisted Palmer in the attempted murder.",1,real,synonym
CASE_00019,CASE_00019_N001137,weapon_firearm,narrative,uncertain,1,facts,The prosecution also alleged that Pommell had been in possession of the gun that evening in the nightclub and he (Pommell) had handed it over to Palmer outside the club.,1,real,synonym
CASE_00019,CASE_00019_N001138,location_public_space,narrative,uncertain,1,facts,The prosecution also alleged that Pommell had been in possession of the gun that evening in the nightclub and he (Pommell) had handed it over to Palmer outside the club.,1,real,synonym
CASE_00019,CASE_00019_N001139,location_public_space,narrative,uncertain,1,facts,Among them was CCTV footage from inside and outside the nightclub and video footage from dash board cameras from cars in the street.,1,real,synonym
CASE_00019,CASE_00019_N001140,cctv_presence,evidence,uncertain,1,facts,Among them was CCTV footage from inside and outside the nightclub and video footage from dash board cameras from cars in the street.,1,real,synonym
CASE_00019,CASE_00019_N001141,assault_method_shooting,narrative,uncertain,1,facts,"The prosecution said that the footage showed Pommell and Palmer standing by Pommell's car and showed Pommell pointing up the street, Palmer running up the street, stopping, looking back to Pommell, Pommell pointing and then Palmer shooting the victim twice.",1,real,synonym
CASE_00019,CASE_00019_N001142,location_public_space,narrative,uncertain,1,facts,"The prosecution said that the footage showed Pommell and Palmer standing by Pommell's car and showed Pommell pointing up the street, Palmer running up the street, stopping, looking back to Pommell, Pommell pointing and then Palmer shooting the victim twice.",1,real,synonym
CASE_00019,CASE_00019_N001143,planning_premeditation,narrative,uncertain,1,facts,The defence case was that the applicant knew nothing of any planned violence.,1,real,synonym
CASE_00019,CASE_00019_N001144,planning_premeditation,narrative,uncertain,1,facts,The defence case was that the applicant knew nothing of any planned violence.,1,real,regex
CASE_00019,CASE_00019_N001145,weapon_firearm,narrative,uncertain,0,facts,He was not aware that Palmer had a gun.,1,real,synonym
CASE_00019,CASE_00019_N001146,location_public_space,narrative,uncertain,1,facts,These included the co-host of the party who was standing by Pommell outside the nightclub later.,1,real,synonym
CASE_00019,CASE_00019_N001147,weapon_firearm,narrative,uncertain,0,facts,That person said he did not see the applicant with the gun and that he did not consider the applicant had encouraged Palmer to shoot anyone.,1,real,synonym
CASE_00019,CASE_00019_N001148,assault_method_shooting,narrative,uncertain,1,facts,"Critically, Palmer (the man who admitted shooting the victim) was also called as a witness on Pommell's behalf.",1,real,synonym
CASE_00019,CASE_00019_N001149,confession_or_admission,evidence,uncertain,1,facts,"Critically, Palmer (the man who admitted shooting the victim) was also called as a witness on Pommell's behalf.",1,real,synonym
CASE_00019,CASE_00019_N001150,assault_method_shooting,narrative,uncertain,0,facts,He gave evidence that he had shot the victim and that Pommell was not involved.,1,real,synonym
CASE_00019,CASE_00019_N001151,weapon_firearm,narrative,uncertain,1,facts,Palmer said that he (Palmer) had bought the gun because he was worried for the safety of his family as he owed money for drugs.,1,real,synonym
CASE_00019,CASE_00019_N001152,weapon_firearm,narrative,uncertain,1,facts,He refused to say where or from whom he had obtained the gun.,1,real,synonym
CASE_00019,CASE_00019_N001153,weapon_firearm,narrative,uncertain,1,facts,He said the gun was in his bag which was in Pommell's car.,1,real,synonym
CASE_00019,CASE_00019_N001154,assault_method_shooting,narrative,uncertain,1,facts,He said that he and Pommell had been standing together by the car and they had got into the car at one stage prior to the shooting as he (Palmer) wanted a cannabis grinder.,1,real,synonym
CASE_00019,CASE_00019_N001155,assault_method_stabbing,narrative,uncertain,1,facts,"Palmer said that he then run up the street, saw a friend of his fall to the ground, was told the friend had been stabbed and so he shot the victim thinking that the victim had stabbed his friend.",1,real,synonym
CASE_00019,CASE_00019_N001156,assault_method_shooting,narrative,uncertain,1,facts,"Palmer said that he then run up the street, saw a friend of his fall to the ground, was told the friend had been stabbed and so he shot the victim thinking that the victim had stabbed his friend.",1,real,synonym
CASE_00019,CASE_00019_N001157,location_public_space,narrative,uncertain,1,facts,"Palmer said that he then run up the street, saw a friend of his fall to the ground, was told the friend had been stabbed and so he shot the victim thinking that the victim had stabbed his friend.",1,real,synonym
CASE_00019,CASE_00019_N001158,assault_method_shooting,narrative,uncertain,1,facts,"These included the fact that he had been talking to Pommell by the car, that Pommell was pointing down the street, that Palmer had run down the street looked back at Pommell and then turned and shot the victim.",1,real,synonym
CASE_00019,CASE_00019_N001159,location_public_space,narrative,uncertain,1,facts,"These included the fact that he had been talking to Pommell by the car, that Pommell was pointing down the street, that Palmer had run down the street looked back at Pommell and then turned and shot the victim.",1,real,synonym
CASE_00019,CASE_00019_N001160,murder,legal_facts,uncertain,1,facts,"It was put to Palmer that in his defence statement made prior to his change of plea to guilty to attempted murder, Palmer had said that he had taken drugs and alcohol and was paranoid.",1,real,synonym
CASE_00019,CASE_00019_N001161,assault_method_shooting,narrative,uncertain,1,facts,He had heard men screaming and shouting and so ran towards the noise and shot one of them.,1,real,synonym
CASE_00019,CASE_00019_N001162,assault_method_stabbing,narrative,uncertain,0,facts,It was put to him that he had never said in his defence statement anything about him having shot the victim because he believed erroneously that the victim had stabbed his friend.,1,real,synonym
CASE_00019,CASE_00019_N001163,assault_method_shooting,narrative,uncertain,0,facts,It was put to him that he had never said in his defence statement anything about him having shot the victim because he believed erroneously that the victim had stabbed his friend.,1,real,synonym
CASE_00019,CASE_00019_N001164,assault_method_stabbing,narrative,uncertain,0,facts,He had never said anything about being told that his friend had been stabbed.,1,real,synonym
CASE_00019,CASE_00019_N001165,assault_method_shooting,narrative,uncertain,1,facts,He was also asked about the shooting itself.,1,real,synonym
CASE_00019,CASE_00019_N001166,weapon_firearm,narrative,uncertain,1,facts,Palmer said that he had taken the gun from a bag he was carrying and he had shot the victim.,1,real,synonym
CASE_00019,CASE_00019_N001167,assault_method_shooting,narrative,uncertain,1,facts,Palmer said that he had taken the gun from a bag he was carrying and he had shot the victim.,1,real,synonym
CASE_00019,CASE_00019_N001168,weapon_firearm,narrative,uncertain,1,facts,He was asked when he loaded the gun.,1,real,synonym
CASE_00019,CASE_00019_N001169,weapon_firearm,narrative,uncertain,1,facts,At one stage the defence applied to admit evidence of the fact that Palmer had been acquitted at the first trial of the offence of transferring the gun.,1,real,synonym
CASE_00019,CASE_00019_N001170,weapon_firearm,narrative,uncertain,1,facts,On the attempted murder charge the issues for the jury were identified by the judge as follows: Were they sure that the applicant Pommell was aware that Palmer had a gun in his possession when he set off up the road?,1,real,synonym
CASE_00019,CASE_00019_N001171,murder,legal_facts,uncertain,1,facts,On the attempted murder charge the issues for the jury were identified by the judge as follows: Were they sure that the applicant Pommell was aware that Palmer had a gun in his possession when he set off up the road?,1,real,synonym
CASE_00019,CASE_00019_N001172,weapon_firearm,narrative,uncertain,1,facts,"If they were sure that Pommell knew Palmer had the gun, were they sure that he shared the intention with Palmer that the gun should be used to kill?",1,real,synonym
CASE_00019,CASE_00019_N001173,weapon_firearm,narrative,uncertain,1,facts,"In relation to count 2 and possession of a firearm with intention to endanger life, the judge identified the issues for the jury as follows: Did the applicant possess the Beretta pistol?",1,real,synonym
CASE_00019,CASE_00019_N001174,murder,legal_facts,uncertain,1,facts,"The jury convicted the applicant on count 1, attempted murder, but were unable to reach a verdict on count 2.",1,real,synonym
CASE_00019,CASE_00019_N001175,murder,legal_facts,uncertain,1,facts,It was agreed and the judge accepted that the case fell within Category A2 of the Sentencing Council Guidelines for attempted murder.,1,real,synonym
CASE_00019,CASE_00019_N001176,weapon_firearm,narrative,uncertain,1,facts,The judge also considered that there was a degree of planning as the gun was brought to the scene.,1,real,synonym
CASE_00019,CASE_00019_N001177,planning_premeditation,narrative,uncertain,1,facts,The judge also considered that there was a degree of planning as the gun was brought to the scene.,1,real,regex
CASE_00019,CASE_00019_N001178,weapon_firearm,narrative,uncertain,1,facts,"She considered that the applicant did have a gun in his possession in the nightclub during the course of the night, notwithstanding the fact that the jury had been unable to reach a verdict on that matter.",1,real,synonym
CASE_00019,CASE_00019_N001179,confession_or_admission,evidence,uncertain,1,facts,In the revised grounds it is put on the basis that if the acquittal at trial of the applicant had been admitted in evidence it would have demonstrated that Palmer must have been believed by the jury.,1,real,synonym
CASE_00019,CASE_00019_N001180,weapon_firearm,narrative,uncertain,1,facts,Her essential submission was that the prosecution had explored the possibility of the transfer of the gun in a number of ways during the trial and she submitted it was therefore relevant for the jury to hear about the acquittal on the transfer of the gun and secondly that it would have undermined the prosecution case and support Mr Pommell's case.,1,real,synonym
CASE_00019,CASE_00019_N001181,weapon_firearm,narrative,uncertain,1,facts,The first point to note is that the question of the acquittal in relation to the transfer of the gun concerned the question solely of whether the gun had been handed over to Pommell and Palmer by Roberts on the evening of 24 August 2019.,1,real,synonym
CASE_00019,CASE_00019_N001182,weapon_firearm,narrative,uncertain,0,facts,"Although Dr Gerry refers to parts of the summing-up at the first trial which records Mr Pommell's case that he denied having the gun at any stage in the night, it is clear that the issue at the first trial must have included transfer prior to the nightclub because Mr Roberts never went to the nightclub.",1,real,synonym
CASE_00019,CASE_00019_N001183,weapon_firearm,narrative,uncertain,0,facts,The fact that the jury in the first trial were not sure that the gun was handed over by Roberts earlier on in the evening of 24 August 2019 is not legally relevant to the events concerning the shooting in the early morning of 25 August 2019.,1,real,synonym
CASE_00019,CASE_00019_N001184,assault_method_shooting,narrative,uncertain,0,facts,The fact that the jury in the first trial were not sure that the gun was handed over by Roberts earlier on in the evening of 24 August 2019 is not legally relevant to the events concerning the shooting in the early morning of 25 August 2019.,1,real,synonym
CASE_00019,CASE_00019_N001185,planning_premeditation,narrative,uncertain,1,facts,She said that the applicant through counsel and his witnesses said that he knew nothing of any planned violence.,1,real,synonym
CASE_00019,CASE_00019_N001186,planning_premeditation,narrative,uncertain,1,facts,She said that the applicant through counsel and his witnesses said that he knew nothing of any planned violence.,1,real,regex
CASE_00019,CASE_00019_N001187,location_public_space,narrative,uncertain,1,facts,"In relation to the fact that the applicant was pointing up the street, she reminded the jury of the evidence that others were also pointing.",1,real,synonym
CASE_00019,CASE_00019_N001188,weapon_firearm,narrative,uncertain,1,facts,She summarised his evidence-in-chief including how he said that he acquired the gun.,1,real,synonym
CASE_00019,CASE_00019_N001189,weapon_firearm,narrative,uncertain,0,facts,"She reminded the jury that Palmer had said that Pommell had picked him up and Palmer had not told him that he, Palmer, had a gun.",1,real,synonym
CASE_00019,CASE_00019_N001190,weapon_firearm,narrative,uncertain,1,facts,Palmer said the gun was in his bag and that was in the car.,1,real,synonym
CASE_00019,CASE_00019_N001191,assault_method_stabbing,narrative,uncertain,1,facts,"She reminded the jury that Palmer's evidence was that he saw his friend in a commotion, that the friend stumbled into the road and someone had told him that the friend had been stabbed.",1,real,synonym
CASE_00019,CASE_00019_N001192,assault_method_stabbing,narrative,uncertain,1,facts,She reminded the jury that his evidence was that he (Palmer) then ran up the street and shot the victim because he believed the victim had stabbed his friend.,1,real,synonym
CASE_00019,CASE_00019_N001193,assault_method_shooting,narrative,uncertain,1,facts,She reminded the jury that his evidence was that he (Palmer) then ran up the street and shot the victim because he believed the victim had stabbed his friend.,1,real,synonym
CASE_00019,CASE_00019_N001194,location_public_space,narrative,uncertain,1,facts,She reminded the jury that his evidence was that he (Palmer) then ran up the street and shot the victim because he believed the victim had stabbed his friend.,1,real,synonym
CASE_00019,CASE_00019_N001195,location_public_space,narrative,uncertain,1,facts,"She explained that the thrust of the cross-examination was about what they, the jury, had to decide, that is what happened in Rupert Street and the nightclub.",1,real,synonym
CASE_00019,CASE_00019_N001196,assault_method_shooting,narrative,uncertain,1,facts,"It is said that the judge failed accurately to direct the jury and in particular failed to direct them on the law of commands and the need for a causative link, as Dr Gerry put it, between the order or the instruction that Pommell was alleged to have given and the actions of Palmer in shooting the victim.",1,real,synonym
CASE_00019,CASE_00019_N001197,weapon_firearm,narrative,uncertain,1,facts,"They were that the jury had to be sure that the applicant, Pommell, was aware that Palmer had a gun, that they had to be sure that Pommell the applicant shared the intention with Palmer that the gun should be used to kill and that they had to be sure that the applicant encouraged or assisted Palmer in the carrying out of the joint venture.",1,real,synonym
CASE_00019,CASE_00019_N001198,weapon_firearm,narrative,uncertain,1,facts,"First, she submitted that in the way that she analysed the way the case had been put by the prosecution it was a critical part of the case that Pommell transferred the gun to Palmer and instructed or ordered Palmer to go and shoot the victim.",1,real,synonym
CASE_00019,CASE_00019_N001199,causation,legal_facts,uncertain,1,facts,"The first way in which we understood Dr Gerry to put the case was that, given that factual matrix, the directions about encouraging and assisting were insufficient and there had to be directions tailored to Dr Gerry analysis of the case, that is what she described as the issues of command and causation.",1,real,synonym
CASE_00019,CASE_00019_N001200,murder,legal_facts,uncertain,1,facts,"The thrust of that submission appeared to be that on analysis the assistance and encouragement in this case did amount to commanding or procuring the murder and therefore the judge should, as a matter of law, have given the directions required as if the indictment had included a a charge of procuring.",1,real,synonym
CASE_00019,CASE_00019_N001201,weapon_firearm,narrative,court_fact,1,facts,"They made it clear that the question was whether the jury were sure that the applicant Pommell knew that Palmer had a gun, that Pommell intended the gun be used to kill someone and that Pommell encouraged or assisted Palmer in that enterprise.",1,real,synonym
CASE_00019,CASE_00019_N001202,murder,legal_facts,court_fact,1,facts,The jury were sure that the applicant encouraged or assisted in the attempted murder by Palmer of the victim.,1,real,synonym
CASE_00019,CASE_00019_N001203,weapon_firearm,narrative,uncertain,0,facts,They were not sure that Pommell possessed the gun with intent to endanger life.,1,real,synonym
CASE_00019,CASE_00019_N001204,murder,legal_facts,uncertain,1,facts,"Turning to sentence, the applicant was convicted of an offence of attempted murder.",1,real,synonym
CASE_00019,CASE_00019_N001205,weapon_firearm,narrative,uncertain,1,facts,Palmer fired the gun and shot the victim.,1,real,synonym
CASE_00019,CASE_00019_N001206,assault_method_shooting,narrative,uncertain,1,facts,Palmer fired the gun and shot the victim.,1,real,synonym
CASE_00019,CASE_00019_N001207,murder,legal_facts,uncertain,1,facts,But the judge considered Pommell was the main motivator behind the attempted murder.,1,real,synonym
CASE_00019,CASE_00019_N001208,murder,legal_facts,uncertain,1,facts,It is perfectly possible to assist and encourage but in reality to be the main motivator behind the attempted murder.,1,real,synonym
CASE_00019,CASE_00019_N001209,weapon_firearm,narrative,uncertain,0,facts,We doubt that the judge was entitled to take into account her view that the applicant had a gun in the nightclub given that the jury had not convicted him of that offence and had been unable to reach a verdict on that offence.,1,real,synonym
CASE_00019,CASE_00019_N001210,assault_method_shooting,narrative,uncertain,1,facts,"The starting point in his case was 24 years before the particular mitigation in his case was taken into account, rather than 26 years, and although he did the actual shooting the judge was satisfied that the applicant was the prime mover behind the attempted murder.",1,real,synonym
CASE_00019,CASE_00019_N001211,murder,legal_facts,uncertain,1,facts,"The starting point in his case was 24 years before the particular mitigation in his case was taken into account, rather than 26 years, and although he did the actual shooting the judge was satisfied that the applicant was the prime mover behind the attempted murder.",1,real,synonym
CASE_00019,CASE_00019_N001212,murder,legal_facts,uncertain,1,facts,A sentence of 26 years is well within the appropriate sentencing range and is a just and proportionate sentence for this offence of attempted murder.,1,real,synonym
CASE_00020,CASE_00020_N001213,location_public_space,narrative,uncertain,1,facts,Computer Aided Transcript of the Stenograph Notes of Smith Bernal Wordwave Limited 190 Fleet Street London EC4A 2AG,1,real,synonym
CASE_00020,CASE_00020_N001214,murder,legal_facts,uncertain,1,facts,"On 30th September 2004 he pleaded guilty to murder of a woman called Corinne Bailey and to attempting to cause grievous bodily harm to Julie Francis, both of those offences being committed within a comparatively short space of time on 16th August 2003.",1,real,synonym
CASE_00020,CASE_00020_N001215,murder,legal_facts,uncertain,1,facts,"He was sentenced by Astill J, at the Central Criminal Court, to custody for life for murder, with a minimum term specified of 14 years, less the 1 year and three days which he had spent in custody, that is to say, the term to be served was 12 years and 362 days.",1,real,synonym
CASE_00020,CASE_00020_N001216,murder,legal_facts,uncertain,1,facts,"That sentence was, of course, imposed in relation to the offence of murder.",1,real,synonym
CASE_00020,CASE_00020_N001217,location_public_space,narrative,uncertain,1,facts,"The circumstances were that the victim of the lesser offence, Julie Francis, was 39 years old and, for some months before she was attacked by the offender, she had offered sexual services to passersby on streets in Croydon, near where the offender lived.",1,real,synonym
CASE_00020,CASE_00020_N001218,defendant_intoxicated,narrative,uncertain,1,facts,"In the early hours of 16th August 2003, under the influence of crack cocaine, prescribed drugs and alcohol, she was working in this way in London Road, Croydon, together with another woman.",1,real,synonym
CASE_00020,CASE_00020_N001219,victim_intoxicated,narrative,uncertain,1,facts,"In the early hours of 16th August 2003, under the influence of crack cocaine, prescribed drugs and alcohol, she was working in this way in London Road, Croydon, together with another woman.",1,real,synonym
CASE_00020,CASE_00020_N001220,joint_enterprise_presence,narrative,uncertain,1,facts,"In the early hours of 16th August 2003, under the influence of crack cocaine, prescribed drugs and alcohol, she was working in this way in London Road, Croydon, together with another woman.",1,real,synonym
CASE_00020,CASE_00020_N001221,location_public_space,narrative,uncertain,1,facts,About 2.30 in the morning the two of them were standing outside a 24 hour shop on London Road.,1,real,synonym
CASE_00020,CASE_00020_N001222,murder,legal_facts,uncertain,1,facts,The victim of the murder was a 38 year old woman called Corinne Bailey.,1,real,synonym
CASE_00020,CASE_00020_N001223,location_public_space,narrative,uncertain,1,facts,"She was lying in a pool of blood, covered in blood, near a parked car in Campbell Road, about 500 metres from the place where Julie Francis had been attacked.",1,real,synonym
